oid,week,fid,totalprice,num_orders
1153830,108,2826,333.71,215
1287937,108,1754,323.04,53
1102596,108,1971,242.53,661
1488463,108,1770,484.03,13
1071721,108,1198,182.36,95
1076602,108,1311,161.05,136
1335263,108,1803,214.43,41
1320361,108,1558,485.03,188
1187130,108,2581,485.03,297
1042661,108,1962,486.03,243
1050422,108,2444,669.33,80
1443962,108,2867,669.33,13
1480543,108,1525,261.93,14
1322218,108,2704,261.93,14
1426821,108,2492,341.5,42
1322667,108,1543,484.03,54
1004777,108,2664,339.56,284
1165295,108,2569,338.56,40
1224047,108,2490,280.36,28
1276771,109,1885,151.35,244
1198313,109,1993,145.53,202
1058807,109,2539,150.41,215
1221581,109,2139,308.49,14
1061051,109,2631,149.38,109
1499208,109,1248,155.26,27
1359859,109,1778,182.36,433
1480245,109,1062,182.39,298
1021824,109,2707,239.59,204
1122697,109,1207,488.88,28
1126661,109,1230,515.13,13
1251059,109,2322,514.13,27
1257506,109,2290,292,364
1261264,109,1727,445.23,284
1132279,109,1109,288.15,350
1480873,109,1571,583.03,14
1251785,109,2640,213.46,123
1073291,109,1878,212.46,150
1482228,109,2306,359.93,15
1498187,109,1216,341.5,27
1262881,109,2126,533.53,13
1113254,109,2826,321.1,296
1120315,109,1754,323.04,148
1045073,109,1971,243.53,837
1252643,109,1902,447.23,13
1494332,109,1247,445.23,14
1082841,109,1198,160.05,108
1300239,109,1311,137.77,189
1424174,109,1803,155.26,337
1486420,109,1558,486.03,432
1308964,109,2581,485.03,674
1466543,109,1962,484.03,580
1067494,109,1445,668.33,27
1277071,109,2444,670.33,26
1177299,109,2867,669.33,15
1061657,109,2760,243.53,14
1456410,109,2704,261.93,15
1304259,109,2492,340.5,27
1224646,109,1543,486.03,27
1281590,109,2304,484.03,41
1156037,109,2664,339.56,271
1357007,109,2569,339.56,67
1159045,109,2490,281.36,269
1233114,110,1885,150.35,161
1367498,110,1993,150.38,204
1384419,110,2539,150.35,96
1336857,110,2139,308.49,15
1004584,110,2631,154.26,28
1096478,110,1248,153.26,15
1316124,110,1778,184.36,460
1016032,110,1062,185.33,149
1222789,110,2707,238.68,203
1170373,110,1207,322.07,609
1400692,110,1230,318.19,514
1178936,110,2322,318.16,635
1002137,110,2290,293.94,419
1466800,110,1727,446.23,244
1220091,110,1109,241.59,296
1249685,110,2577,212.46,53
1019659,110,2640,212.46,55
1171247,110,1878,211.46,95
1212953,110,2126,533.53,41
1284683,110,2826,262.9,514
1489267,110,1754,243.5,406
1229260,110,1971,319.19,229
1187769,110,1198,214.43,80
1197173,110,1311,129.04,136
1492850,110,1803,161.05,81
1144511,110,2581,680.03,40
1180032,110,1962,678.03,109
1383056,110,1445,670.33,27
1471591,110,2444,670.33,26
1404355,110,2867,669.33,14
1202081,110,2760,243.53,13
1460000,110,2704,241.53,41
1135011,110,2492,388.03,26
1092005,110,1543,473.39,14
1249234,110,2304,474.39,14
1459949,110,2664,339.56,257
1129013,110,2569,339.56,81
1310214,110,2490,259.02,122
1021988,111,1885,144.53,135
1328308,111,1993,148.47,175
1010925,111,2539,149.44,40
1045325,111,2139,307.49,14
1340296,111,2631,152.32,107
1031559,111,1248,155.26,28
1439603,111,1778,183.33,447
1261575,111,1062,182.42,337
1179595,111,2707,242.53,122
1032243,111,1207,330.83,312
1097579,111,1230,318.22,271
1099432,111,2322,321.1,323
1417227,111,2290,302.64,269
1136382,111,1727,282.33,998
1290573,111,1109,288.12,188
1048628,111,1571,583.03,13
1230952,111,2577,291.03,14
1286170,111,1878,291.03,13
1264510,111,1216,341.5,13
1015237,111,2126,534.53,26
1271147,111,2826,259.02,553
1228584,111,1754,242.5,231
1317567,111,1971,324.04,82
1048472,111,1198,213.43,13
1029855,111,1311,129.04,42
1120532,111,1803,183.36,41
1052832,111,2581,699.43,15
1369883,111,1962,699.43,28
1348832,111,2760,241.53,54
1033764,111,2704,241.53,15
1353083,111,2492,389.03,15
1099500,111,1543,474.39,53
1129378,111,2304,474.39,41
1248542,111,2664,303.64,202
1255077,111,2569,304.64,94
1418981,111,2490,292.03,150
1129479,112,1885,145.5,68
1480050,112,1993,138.71,80
1461837,112,2539,150.35,15
1130945,112,2139,308.49,26
1117305,112,2631,153.26,41
1477996,112,1778,185.33,175
1280084,112,1062,182.39,285
1277509,112,2707,243.53,163
1422437,112,1207,324.98,323
1024896,112,1230,319.13,377
1115171,112,2322,328.83,351
1492485,112,2290,279.42,323
1244470,112,1727,294.94,621
1065962,112,1109,299.76,392
1438237,112,1571,583.03,15
1436311,112,2577,290.03,14
1390202,112,2126,534.53,27
1185421,112,2826,273.54,636
1384914,112,1754,242.5,256
1247964,112,1971,322.04,69
1437053,112,1198,145.5,81
1071208,112,1558,698.43,15
1002867,112,2581,698.43,94
1385727,112,1962,697.43,54
1070807,112,1445,668.33,40
1095312,112,2444,668.33,28
1299884,112,2704,241.53,13
1178860,112,2492,389.03,13
1484214,112,1543,472.39,13
1260476,112,2304,474.39,14
1027682,112,2664,302.64,378
1470850,112,2569,302.64,148
1292569,112,2490,291.03,95
1331372,113,1885,150.38,243
1386865,113,1993,148.41,134
1019629,113,2539,152.35,108
1389172,113,2631,151.32,94
1213450,113,1248,149.41,26
1118251,113,1778,161.02,351
1119060,113,1062,161.02,499
1331384,113,2707,243.53,285
1437259,113,1207,344.38,68
1464121,113,1230,358.93,96
1225382,113,2322,346.29,42
1478641,113,2290,285.21,149
1434077,113,1727,465.63,364
1282624,113,1109,293,311
1421526,113,1571,582.03,15
1423709,113,2577,292.03,26
1399947,113,2640,292.03,26
1388904,113,1878,292.03,40
1163837,113,2306,243.5,15
1390341,113,2826,332.71,244
1217691,113,1754,323.04,177
1400357,113,1971,324.04,188
1243893,113,1770,486.03,13
1202070,113,1198,228.95,94
1274535,113,1311,191.09,134
1012894,113,1803,130.04,203
1144988,113,1558,464.69,216
1190017,113,2581,464.69,285
1126266,113,1962,472.45,406
1170810,113,1445,670.33,14
1242412,113,2444,670.33,96
1213470,113,2704,243.53,40
1205839,113,2492,387.03,41
1430453,113,1543,474.39,95
1323829,113,2304,472.39,27
1448910,113,2664,303.64,392
1010908,113,2569,304.64,67
1398883,113,2490,292.03,217
1253675,114,1885,150.38,148
1167947,114,1993,150.35,123
1244573,114,2539,152.35,176
1008869,114,2631,151.35,67
1330558,114,1248,154.26,14
1132770,114,1778,163.99,203
1061794,114,1062,161.02,338
1316402,114,2707,240.62,216
1378190,114,1207,359.93,121
1295636,114,1230,357.93,82
1087835,114,2322,357.93,175
1385377,114,2290,314.34,150
1382041,114,1727,464.63,188
1184677,114,1109,321.13,366
1166762,114,2640,290.03,42
1089499,114,1878,290.03,54
1084177,114,1216,418.13,13
1499010,114,2126,435.53,26
1324994,114,2826,334.71,312
1014973,114,1754,323.04,121
1395327,114,1971,323.04,81
1078945,114,1198,186.24,161
1228061,114,1311,161.05,190
1463609,114,1803,133.89,161
1000410,114,1558,470.45,391
1275449,114,2581,464.69,338
1166373,114,1962,463.69,459
1379659,114,2444,687.73,28
1352117,114,2704,243.53,54
1019139,114,2492,388.03,13
1238761,114,1543,472.39,26
1187771,114,2304,473.39,15
1038173,114,2664,304.64,134
1473696,114,2569,268.69,121
1074094,114,2490,292.03,203
1138220,115,1885,150.35,55
1194235,115,1993,141.62,229
1235750,115,2539,147.44,189
1308734,115,2631,152.32,122
1364072,115,1248,148.41,41
1354584,115,1778,160.05,230
1134774,115,1062,161.02,190
1310884,115,2707,240.56,229
1463970,115,1207,351.14,69
1427112,115,1230,349.23,68
1354396,115,2322,356.05,121
1208156,115,2290,313.34,122
1496938,115,1727,464.63,217
1389817,115,1109,321.13,365
1257772,115,2577,290.03,27
1247697,115,2640,291.03,28
1124907,115,1878,290.03,28
1453869,115,2306,260.93,13
1329196,115,1216,418.13,15
1249056,115,2826,332.71,283
1468847,115,1754,322.04,67
1029343,115,1971,323.04,95
1103224,115,1770,485.03,15
1451480,115,1198,171.69,177
1415927,115,1311,138.77,94
1108051,115,1803,182.36,95
1237769,115,1558,462.69,148
1192475,115,2581,462.69,231
1234054,115,1962,463.69,339
1332714,115,2867,689.73,42
1027002,115,1525,290.03,27
1474856,115,2492,388.03,27
1251927,115,1543,472.39,67
1264488,115,2304,474.39,40
1155094,115,2664,278.45,283
1297580,115,2569,242.53,55
1260737,115,2490,290.03,163
1152988,116,1885,150.35,69
1031637,116,1993,150.35,163
1304866,116,2539,148.41,121
1193349,116,2139,297.82,41
1377758,116,2631,153.26,13
1125624,116,1778,163.99,188
1391598,116,1062,157.14,217
1144902,116,2707,243.53,229
1457428,116,1207,346.29,41
1333614,116,1230,352.14,136
1188107,116,2322,358.93,55
1360333,116,2290,313.34,107
1298727,116,1727,464.63,528
1119371,116,1109,293.91,256
1029047,116,1571,582.03,14
1250710,116,2956,582.03,13
1243859,116,2640,292.03,14
1330089,116,1878,291.03,13
1168220,116,1216,416.13,28
1189962,116,2126,534.53,13
1276020,116,2826,333.71,312
1470036,116,1754,294.91,80
1251064,116,1971,322.04,109
1366220,116,1198,106.7,41
1472804,116,1311,161.05,55
1423200,116,1803,182.36,94
1268998,116,1558,481.12,175
1097592,116,2581,476.27,229
1474494,116,1962,464.69,257
1290675,116,1445,688.73,27
1068657,116,2867,687.73,28
1235268,116,1525,292.03,68
1015604,116,2492,389.03,40
1171473,116,1543,473.39,15
1192346,116,2304,473.39,14
1140180,116,2664,251.26,406
1383247,116,2569,243.53,229
1317594,116,2490,290.03,122
1081540,117,1885,148.44,162
1165036,117,1993,148.44,135
1355087,117,2539,152.35,163
1145972,117,2139,307.49,41
1011284,117,2631,145.5,81
1492786,117,1248,155.26,28
1025106,117,1778,182.39,297
1083866,117,1062,180.42,216
1128399,117,2707,197.94,514
1087487,117,1207,386.12,217
1347196,117,1230,387.09,163
1049276,117,2322,390,203
1088059,117,2290,314.34,217
1154057,117,1727,465.63,393
1084152,117,1109,321.13,271
1178219,117,1571,581.03,14
1148325,117,2956,582.03,28
1193397,117,2577,292.03,15
1443110,117,2640,292.03,26
1080896,117,1216,416.13,27
1074659,117,2126,534.53,15
1008661,117,2826,351.14,190
1459266,117,1754,319.16,95
1280181,117,1971,322.04,69
1344851,117,1198,192.09,135
1489792,117,1311,80.54,55
1162798,117,1803,196.94,175
1260366,117,1558,697.43,28
1039259,117,2581,698.43,53
1005168,117,1962,697.43,42
1357064,117,1445,688.73,15
1141735,117,2444,687.73,28
1366162,117,2867,687.73,28
1139468,117,1525,290.03,28
1264514,117,2704,291.03,13
1354093,117,2492,388.03,14
1012228,117,1543,388.03,41
1475279,117,2304,389.03,13
1055538,117,2664,304.64,312
1238580,117,2569,302.64,67
1378156,117,2490,185.33,1203
1243410,118,1885,151.35,176
1086013,118,1993,148.47,162
1168979,118,2539,151.35,108
1454053,118,2139,309.49,14
1008563,118,2631,155.26,67
1006088,118,1248,153.26,13
1145521,118,1778,181.39,433
1244150,118,1062,182.39,243
1339286,118,2707,189.15,338
1118811,118,1207,380.24,68
1367117,118,1230,387.09,203
1098003,118,2322,389,162
1198454,118,2290,314.34,323
1468109,118,1727,465.63,419
1133890,118,1109,321.13,283
1136734,118,1571,582.03,13
1253671,118,2577,194.03,28
1149230,118,2640,195.03,27
1149109,118,1878,207.64,107
1436462,118,2306,336.62,13
1256842,118,1216,417.13,26
1086602,118,2126,532.53,14
1010190,118,2826,353.14,216
1187623,118,1754,319.16,149
1438152,118,1971,322.04,42
1152455,118,1902,445.23,14
1058814,118,1247,445.23,14
1121789,118,1198,169.75,107
1090142,118,1311,156.17,176
1378671,118,1803,170.75,177
1143414,118,1558,697.43,26
1492419,118,2581,698.43,80
1173876,118,1962,699.43,41
1282696,118,1445,689.73,27
1285470,118,2444,689.73,14
1466937,118,2867,687.73,28
1384300,118,1525,292.03,82
1261501,118,2704,291.03,26
1338330,118,1543,387.03,81
1264387,118,2304,389.03,42
1174151,118,2664,304.64,324
1029402,118,2569,303.64,42
1467206,118,2490,182.36,1457
1272601,119,1885,149.41,123
1352796,119,1993,150.41,107
1208971,119,2539,152.35,149
1144516,119,2139,309.49,14
1312114,119,2631,149.38,55
1144696,119,1248,154.26,26
1001833,119,1778,182.42,202
1186217,119,1062,183.39,324
1331041,119,2707,193.03,405
1170880,119,1207,379.33,13
1248275,119,1230,387.09,54
1128051,119,2322,389,122
1358079,119,2290,273.6,823
1405871,119,1727,464.63,216
1140804,119,1109,275.54,782
1200162,119,2577,290.03,15
1373273,119,2640,290.03,27
1188546,119,1216,417.13,26
1087857,119,2826,352.14,190
1061386,119,1754,319.16,68
1134451,119,1971,323.04,80
1332616,119,1770,484.03,15
1022554,119,1198,170.75,109
1167147,119,1311,204.73,68
1399621,119,1803,171.75,53
1163171,119,1558,697.43,28
1301878,119,2581,697.43,55
1012050,119,1962,698.43,95
1442353,119,1445,689.73,15
1314954,119,2444,689.73,15
1431327,119,2867,687.73,15
1004445,119,1525,292.03,13
1353972,119,2704,290.03,40
1183859,119,2492,388.03,13
1079082,119,1543,387.03,41
1441416,119,2664,304.64,311
1279648,119,2569,304.64,67
1489356,119,2490,268.69,69
1099463,120,1885,151.38,148
1024136,120,1993,151.35,123
1114826,120,2539,137.8,136
1497394,120,2139,307.49,13
1027668,120,2631,155.26,27
1390163,120,1248,137.74,13
1333876,120,1778,182.36,161
1123245,120,1062,182.36,202
1374986,120,2707,193.03,379
1010854,120,1207,384.12,134
1181379,120,1230,382.24,67
1005408,120,2322,389,42
1041968,120,2290,273.6,447
1412502,120,1727,466.63,418
1254782,120,1109,282.33,472
1361180,120,1571,583.03,26
1308806,120,2956,581.03,27
1253021,120,2577,292.03,28
1041448,120,2640,290.03,15
1175419,120,1878,292.03,26
1362075,120,2826,351.14,162
1411359,120,1754,318.16,96
1468208,120,1971,322.04,203
1434043,120,1902,388.03,15
1152175,120,1198,182.36,175
1152889,120,1311,171.75,108
1449188,120,1803,135.8,69
1202786,120,1558,697.43,41
1200956,120,2581,699.43,81
1425796,120,1962,699.43,123
1133205,120,1525,290.03,26
1173776,120,2704,292.03,14
1185664,120,2492,339.5,15
1131521,120,1543,387.03,40
1334856,120,2304,387.03,28
1458263,120,2664,302.64,176
1252830,120,2569,303.64,68
1268831,120,2490,290.03,40
1129744,121,1885,150.35,94
1138231,121,1993,152.35,121
1094090,121,2539,151.38,229
1428088,121,2139,292.03,27
1265740,121,2631,99,80
1322990,121,1248,98,135
1492469,121,1778,183.33,324
1199900,121,1062,185.33,109
1311753,121,2707,239.62,188
1186556,121,1207,325.01,271
1146754,121,1230,320.1,271
1141594,121,2322,324.04,217
1054821,121,2290,313.34,162
1094248,121,1727,464.63,420
1055747,121,1109,321.13,231
1472454,121,1571,583.03,26
1208495,121,2640,291.03,41
1238907,121,1216,417.13,26
1295287,121,2826,351.14,269
1188373,121,1754,320.16,177
1325958,121,1971,193.06,1160
1347073,121,1198,171.75,136
1138794,121,1311,228.01,82
1089349,121,1803,147.5,94
1418438,121,1558,485,40
1457716,121,2581,486,121
1212543,121,1962,486,203
1223832,121,1445,687.73,14
1182989,121,2867,687.73,27
1484187,121,1525,242.53,42
1081226,121,2704,243.53,55
1409876,121,2492,339.5,41
1033455,121,2304,470.51,41
1034832,121,2664,302.64,338
1445158,121,2569,303.64,80
1343380,121,2490,291.03,94
1167213,122,1885,149.41,123
1308092,122,1993,150.35,94
1382825,122,2539,148.41,162
1450927,122,2139,291.03,42
1258115,122,1248,98,40
1075579,122,1778,183.36,431
1091542,122,1062,182.42,418
1067993,122,2707,236.71,189
1304491,122,1207,514.13,68
1407958,122,1230,513.13,68
1205558,122,2322,514.13,82
1301672,122,2290,274.54,217
1356844,122,1727,464.63,366
1018354,122,1109,218.25,256
1096402,122,2640,290.03,55
1233382,122,1878,291.03,54
1024527,122,2306,241.53,15
1184548,122,1216,417.13,13
1017954,122,2826,352.14,217
1114011,122,1754,318.16,148
1362830,122,1971,193.06,2580
1126633,122,1247,389.03,15
1386226,122,1198,136.8,136
1188601,122,1311,171.75,136
1248176,122,1803,112.52,148
1455066,122,1558,668.33,81
1203965,122,2581,669.33,123
1039705,122,1962,668.33,121
1254176,122,1445,461.78,243
1400140,122,2444,483.09,296
1325009,122,2867,475.33,202
1218734,122,1525,241.53,13
1240646,122,2704,219.28,53
1383712,122,2492,341.5,67
1280368,122,2304,469.51,14
1244756,122,2664,304.64,242
1251476,122,2569,303.64,95
1390524,122,2490,290.03,189
1207045,123,1885,150.38,217
1204284,123,1993,151.35,231
1056155,123,2539,150.38,161
1364609,123,2139,292.03,15
1138237,123,1248,99,68
1437581,123,1778,184.36,54
1225713,123,1062,179.45,339
1398295,123,2707,241.53,163
1059889,123,1207,515.13,27
1058150,123,1230,514.13,40
1125065,123,2322,513.13,54
1493069,123,2290,240.62,229
1255469,123,1727,464.63,364
1192345,123,1109,259.05,420
1201916,123,2577,243.53,14
1188955,123,2640,246.41,163
1485599,123,1878,243.53,53
1174456,123,1216,418.13,14
1423205,123,2826,352.14,177
1112227,123,1754,318.16,27
1423363,123,1971,194.06,1905
1130909,123,1198,204.73,69
1301659,123,1311,146.5,94
1137696,123,1803,202.73,202
1355112,123,1558,670.33,82
1442075,123,2581,670.33,68
1108967,123,1962,670.33,41
1100101,123,1445,471.45,243
1184495,123,2444,464.66,94
1286770,123,2867,485.03,121
1137662,123,2704,242.53,55
1050393,123,1543,468.51,40
1452914,123,2304,469.51,14
1348971,123,2664,304.64,176
1030690,123,2569,303.64,55
1411790,123,2490,292.03,15
1128665,124,1885,149.38,296
1184028,124,1993,152.35,80
1449996,124,2539,152.35,202
1406632,124,2139,292.03,13
1299404,124,2631,107.7,82
1313793,124,1248,104.76,67
1136556,124,1778,184.36,258
1048981,124,1062,182.39,231
1216330,124,2707,192.09,418
1408671,124,1207,390,42
1244537,124,1230,382.24,68
1058800,124,2322,388,40
1328457,124,2290,299.79,109
1421787,124,1727,464.63,393
1376847,124,1109,268.72,296
1274115,124,2956,581.03,28
1150359,124,2640,243.53,55
1271613,124,1878,242.53,42
1360186,124,1216,478.24,14
1324568,124,2826,352.14,285
1468713,124,1754,320.16,108
1078102,124,1971,195,1445
1310911,124,1770,484.03,15
1102102,124,1198,182.42,202
1021563,124,1311,169.75,81
1247850,124,1803,202.73,69
1224849,124,1558,641.23,41
1062470,124,2581,639.23,26
1385239,124,1962,641.23,94
1345881,124,1445,689.73,15
1420031,124,2867,689.73,53
1022787,124,2304,470.51,13
1147209,124,2664,302.64,352
1272898,124,2569,270.69,121
1227071,124,2490,291.03,96
1365762,125,1885,150.35,109
1260975,125,1993,147.44,231
1489675,125,2539,152.35,270
1274808,125,1778,184.33,215
1075622,125,1062,180.45,162
1220301,125,2707,194.97,499
1241287,125,1207,369.6,42
1143657,125,1230,388,13
1156881,125,2322,382.24,69
1054014,125,2290,248.32,161
1387282,125,1727,465.63,406
1191851,125,1109,281.3,296
1380812,125,1571,581.03,15
1445747,125,2956,583.03,67
1375283,125,2577,290.03,14
1149802,125,2640,292.03,54
1068405,125,1878,291.03,28
1320229,125,2306,241.53,27
1073083,125,2826,352.14,258
1368141,125,1754,319.16,121
1168845,125,1971,323.04,96
1137738,125,1902,447.23,15
1138153,125,1770,485.03,14
1019853,125,1198,228.01,80
1013362,125,1311,85.39,54
1299596,125,1803,169.75,189
1332296,125,1558,641.23,15
1466468,125,2581,639.23,42
1318196,125,1962,639.23,82
1405986,125,2444,689.73,15
1003501,125,2760,243.53,41
1298976,125,1525,319.13,15
1189293,125,2492,389.03,15
1155198,125,1543,389.03,13
1206156,125,2304,388.03,67
1359530,125,2664,294.94,431
1178584,125,2569,303.64,40
1147813,125,2490,192.12,998
1096543,126,1885,145.56,94
1475149,126,1993,152.35,96
1057949,126,2539,152.35,323
1395352,126,2631,162.02,82
1387377,126,1248,164.93,27
1456436,126,1778,182.39,431
1489648,126,1062,181.39,418
1109547,126,2707,195.03,379
1392725,126,1207,390,69
1437288,126,1230,390,26
1453248,126,2322,389,96
1489945,126,2290,298.79,175
1481928,126,1727,466.63,391
1012545,126,1109,296.88,283
1468336,126,1571,629.53,13
1053380,126,2956,581.03,15
1115145,126,2577,292.03,13
1234398,126,2640,292.03,28
1474940,126,1216,339.53,28
1328314,126,2826,353.14,231
1436409,126,1754,291.97,161
1455295,126,1971,324.04,26
1306206,126,1198,169.75,107
1386931,126,1311,169.75,189
1353926,126,1803,195.97,350
1461818,126,1558,559.69,109
1267917,126,2581,559.69,217
1429639,126,1962,561.69,229
1410910,126,2444,687.73,13
1258702,126,2867,688.73,15
1186683,126,2760,243.53,42
1145577,126,1525,319.13,41
1124982,126,2704,319.13,42
1118602,126,2492,387.03,28
1446961,126,1543,389.03,68
1406178,126,2304,389.03,14
1303581,126,2664,303.64,283
1364090,126,2569,303.64,42
1049674,126,2490,270.63,135
1047540,127,1885,149.41,231
1418740,127,1993,150.35,337
1236229,127,2539,151.35,163
1100138,127,2139,311.43,14
1111064,127,2631,157.17,28
1125322,127,1778,183.39,473
1169696,127,1062,183.33,310
1467310,127,2707,194.06,514
1374981,127,1207,370.6,96
1460284,127,1230,385.12,107
1166719,127,2322,389,40
1136526,127,2290,297.79,284
1397752,127,1727,466.63,243
1379867,127,1109,292.94,257
1275537,127,2956,629.53,26
1250835,127,2640,291.03,109
1255745,127,1878,290.03,27
1255179,127,2126,428.8,13
1345739,127,2826,352.14,162
1250462,127,1754,315.25,148
1067437,127,1971,323.04,176
1425402,127,1770,485.03,15
1378878,127,1198,171.75,55
1437429,127,1311,212.46,107
1459139,127,1803,169.75,54
1463820,127,1558,564.57,256
1479537,127,2581,560.69,175
1434526,127,1962,559.69,404
1299067,127,1445,689.73,40
1493731,127,2444,689.73,15
1067776,127,2760,243.53,14
1111611,127,1525,321.13,26
1182748,127,2704,319.13,28
1047767,127,2492,389.03,13
1269228,127,1543,387.03,14
1369037,127,2304,389.03,28
1160271,127,2664,304.64,188
1029515,127,2569,304.64,150
1148865,127,2490,290.03,269
1428492,128,1885,152.35,40
1036599,128,1993,150.35,325
1075781,128,2539,149.41,134
1297515,128,2631,163.93,53
1095038,128,1248,164.93,14
1473717,128,1778,182.39,323
1436690,128,1062,185.33,189
1092203,128,2707,230.89,107
1439961,128,1207,388,80
1136978,128,1230,389,68
1195381,128,2322,389,26
1473079,128,2290,275.51,177
1239634,128,1727,465.63,392
1316122,128,1109,292.94,256
1187765,128,2956,630.53,27
1372207,128,2640,291.03,40
1072725,128,1878,290.03,27
1210685,128,2306,313.34,14
1499973,128,1216,339.53,41
1088063,128,2126,428.8,15
1357943,128,2826,271.66,472
1372314,128,1754,242.56,852
1274438,128,1971,287.15,107
1246175,128,1902,445.23,13
1441526,128,1198,171.75,53
1256679,128,1311,212.46,109
1407901,128,1803,169.75,108
1179535,128,1558,639.23,28
1053726,128,2581,641.23,42
1481123,128,1962,641.23,53
1411174,128,2867,689.73,26
1125468,128,2760,195.03,27
1453198,128,1525,321.13,41
1016603,128,1543,389.03,28
1301096,128,2304,388.03,27
1335063,128,2664,303.64,231
1028213,128,2569,303.64,96
1316442,128,2490,290.03,217
1034847,129,1885,150.41,94
1455788,129,1993,149.41,202
1483032,129,2539,151.35,136
1170070,129,2631,158.17,53
1377146,129,1248,160.11,42
1352908,129,1778,178.48,231
1104703,129,1062,183.33,243
1177031,129,2707,238.62,204
1465144,129,1207,336.59,258
1257019,129,1230,339.53,163
1428513,129,2322,332.71,352
1359126,129,2290,299.79,215
1350659,129,1727,465.63,622
1412729,129,1109,309.43,256
1378337,129,1571,437.53,14
1343520,129,2956,436.53,96
1487662,129,2640,290.03,40
1420974,129,1878,291.03,13
1185578,129,2826,272.63,622
1030003,129,1754,251.26,621
1430751,129,1971,322.04,135
1132747,129,1198,114.52,41
1006942,129,1311,169.75,217
1102573,129,1803,193.03,96
1373242,129,1558,640.23,26
1062291,129,2581,641.23,82
1113030,129,1962,640.23,68
1081084,129,1445,718.83,13
1156593,129,2444,717.83,15
1335943,129,2760,195.03,14
1437304,129,1525,320.13,28
1203775,129,2492,388.03,41
1497716,129,1543,468.51,28
1302545,129,2664,302.64,285
1265886,129,2569,251.26,230
1245376,129,2490,282.33,202
1354429,130,1885,152.35,95
1378025,130,1993,147.44,163
1156282,130,2539,150.35,108
1132851,130,1248,164.93,27
1300333,130,1778,178.51,215
1412238,130,1062,184.33,337
1265346,130,2707,237.71,216
1122929,130,1207,338.53,204
1299253,130,1230,337.62,297
1191978,130,2322,331.8,94
1468706,130,2290,298.79,150
1168840,130,1727,465.63,325
1441137,130,1109,246.38,946
1494383,130,1571,436.53,14
1473308,130,2956,437.53,15
1227243,130,2640,292.03,27
1367204,130,1878,291.03,14
1253698,130,2826,352.14,323
1424629,130,1754,320.16,284
1366500,130,1971,324.04,95
1474640,130,1902,446.23,14
1357438,130,1247,447.23,14
1000756,130,1198,185.3,148
1248090,130,1311,193.03,96
1306878,130,1803,181.42,176
1301178,130,1558,486.03,82
1182433,130,2581,486.03,148
1108215,130,1962,572.3,94
1243520,130,1445,727.53,26
1449722,130,2444,726.53,27
1398474,130,2760,195.03,28
1105557,130,1525,320.13,14
1076453,130,2704,321.13,40
1079808,130,2492,387.03,27
1115257,130,1543,469.51,40
1477826,130,2304,469.51,14
1133603,130,2664,302.64,323
1042428,130,2569,260.99,94
1002828,130,2490,292.03,121
1197045,131,1885,149.44,162
1339072,131,1993,150.41,188
1270238,131,2539,150.38,284
1392407,131,2139,321.13,53
1447505,131,2631,163.93,13
1405180,131,1248,163.93,15
1449398,131,1778,183.36,446
1138860,131,1062,182.36,337
1140642,131,2707,242.56,242
1008342,131,1207,335.62,297
1266111,131,1230,332.71,338
1215612,131,2322,332.71,406
1011805,131,2290,299.79,297
1159059,131,1727,464.63,377
1411667,131,1109,241.56,1081
1493383,131,1571,435.53,15
1125119,131,2640,292.03,15
1114117,131,1878,292.03,69
1014986,131,1216,435.56,53
1475987,131,2126,427.8,13
1348144,131,2826,352.14,256
1344539,131,1754,318.16,405
1035994,131,1971,328.89,310
1128695,131,1198,211.46,108
1132256,131,1311,169.75,161
1422266,131,1803,182.42,202
1494081,131,1558,485.03,231
1351494,131,2581,486.03,163
1467921,131,1962,485.03,500
1235093,131,1445,727.53,15
1100218,131,2444,726.53,26
1147458,131,2867,728.53,15
1269950,131,2760,242.53,26
1397237,131,1525,270.63,41
1344628,131,2704,280.33,68
1292280,131,2492,389.03,27
1072788,131,1543,468.51,27
1090732,131,2304,470.51,15
1346525,131,2664,304.64,176
1225577,131,2569,302.64,123
1274112,131,2490,292.03,311
1322745,132,1885,151.35,162
1306449,132,1993,150.38,176
1137120,132,2539,151.35,162
1352379,132,2139,321.13,28
1432573,132,2631,165.93,27
1448530,132,1248,156.17,26
1227001,132,1778,163.96,296
1294438,132,1062,163.99,271
1130919,132,2707,240.59,149
1049898,132,1207,340.53,176
1354687,132,1230,332.74,202
1400794,132,2322,339.53,176
1110678,132,2290,297.79,216
1347790,132,1727,465.63,405
1460702,132,1109,286.15,350
1211126,132,1571,436.53,40
1491548,132,2956,437.53,55
1096974,132,2640,319.13,68
1383446,132,1216,435.56,14
1491363,132,2826,353.14,338
1262741,132,1754,319.16,231
1180474,132,1971,238.65,2714
1282917,132,1902,446.23,14
1080619,132,1198,227.01,82
1370335,132,1311,227.01,40
1143359,132,1803,161.05,257
1095722,132,1558,640.23,55
1035854,132,2581,641.23,95
1119342,132,1962,641.23,95
1434792,132,1445,728.53,26
1396864,132,2444,726.53,15
1209370,132,1525,272.63,42
1260679,132,2704,296.88,27
1480602,132,2492,266.78,55
1129728,132,1543,470.51,40
1430698,132,2304,468.51,26
1278576,132,2664,303.64,231
1012797,132,2569,302.64,94
1286469,132,2490,291.03,69
1375869,133,1885,148.41,122
1028372,133,1993,150.35,96
1066938,133,2539,150.35,80
